root_id,super_class,class,is_source
720575940633298071,optic,optic_lobe_intrinsic,False
720575940634739863,optic,optic_lobe_intrinsic,True
720575940633953434,descending,unknown,False
720575940629365915,optic,optic_lobe_intrinsic,True
720575940630152347,optic,optic_lobe_intrinsic,False
720575940616258717,visual_projection,unknown,False
720575940618355870,central,unknown,False
720575940616389789,optic,optic_lobe_intrinsic,True
720575940634215578,optic,optic_lobe_intrinsic,True
720575940655842465,central,unknown,False
720575940620059813,optic,optic_lobe_intrinsic,False
720575940627793064,optic,optic_lobe_intrinsic,False
720575940611540138,optic,optic_lobe_intrinsic,True
720575940622156976,visual_centrifugal,unknown,False
720575940611015859,optic,optic_lobe_intrinsic,False
720575940636443828,central,unknown,False
720575940622812341,optic,optic_lobe_intrinsic,False
720575940622288054,visual_projection,unknown,False
720575940622943413,optic,optic_lobe_intrinsic,True
720575940624909496,optic,optic_lobe_intrinsic,False
720575940638540989,optic,optic_lobe_intrinsic,True
720575940620453056,optic,optic_lobe_intrinsic,True
720575940621632705,optic,optic_lobe_intrinsic,False
720575940623992004,central,unknown,False
720575940616520902,optic,optic_lobe_intrinsic,True
720575940628055239,optic,optic_lobe_intrinsic,False
720575940615865542,optic,optic_lobe_intrinsic,True
720575940619273419,optic,optic_lobe_intrinsic,True
720575940633298124,optic,optic_lobe_intrinsic,True
720575940611540174,optic,optic_lobe_intrinsic,False
720575940640900304,optic,optic_lobe_intrinsic,True
720575940613637329,optic,optic_lobe_intrinsic,False
720575940639065296,optic,optic_lobe_intrinsic,True
720575940611671250,optic,optic_lobe_intrinsic,False
720575940617438420,optic,optic_lobe_intrinsic,True
720575940622681302,optic,optic_lobe_intrinsic,True
720575940617831641,optic,optic_lobe_intrinsic,True
720575940631332060,optic,optic_lobe_intrinsic,True
720575940614030559,optic,optic_lobe_intrinsic,False
720575940604986592,optic,optic_lobe_intrinsic,True
720575940633560290,visual_projection,unknown,False
720575940637099236,optic,optic_lobe_intrinsic,False
