modality,primary_type,fafb_bw,mcns_bw,fafb_rank,mcns_rank,in_both_top
mechanosensory,LT77,0.0,0.0,1996,2955,False
mechanosensory,LT78,0.0,0.0,1995,2956,False
mechanosensory,LT80,0.0,0.0,1994,2949,False
mechanosensory,LT86,1.3591284607229762e-06,4.93386937884952e-08,482,1037,False
mechanosensory,LT87,6.523816611470287e-08,1.2150573843435384e-08,1120,1627,False
mechanosensory,Li14,0.0,0.0,1587,2989,False
mechanosensory,Li15,0.0,0.0,1555,2998,False
mechanosensory,Li17,0.0,0.0,1556,2997,False
mechanosensory,Li21,0.0,0.0,1547,2996,False
mechanosensory,Li22,0.0,0.0,1546,2995,False
mechanosensory,Li26,0.0,0.0,1545,2992,False
mechanosensory,Li29,0.0,0.0,1542,2999,False
mechanosensory,Li30,0.0,0.0,1540,2988,False
mechanosensory,Li31,0.0,0.0,1538,2987,False
mechanosensory,Li32,0.0,1.4727968295073195e-09,1535,2326,False
mechanosensory,MBON04,0.0,3.681992073768299e-10,1536,2686,False
mechanosensory,MBON15,0.0,0.0,1537,3034,False
mechanosensory,MBON15-like,0.0,0.0,1539,3033,False
mechanosensory,MBON26,1.250398183865138e-07,0.0,1002,3028,False
mechanosensory,MBON28,0.0,0.0,1552,3026,False
mechanosensory,MDN,1.3047633222940574e-07,1.1045976221304895e-09,995,2447,False
mechanosensory,MN10,0.0,0.0,1524,2869,False
mechanosensory,MNx01,2.826987198303791e-07,0.0,876,5233,False
mechanosensory,MNx03,0.0,0.0,1522,5170,False
mechanosensory,MZ_lv2PN,4.457941351171362e-07,1.6200765124580516e-08,777,1524,False
mechanosensory,M_adPNm5,0.0,0.0,1525,5162,False
mechanosensory,M_adPNm7,0.0,0.0,1562,5161,False
mechanosensory,M_adPNm8,0.0,0.0,1570,5160,False
mechanosensory,M_imPNl92,0.0,0.0,1554,5158,False
mechanosensory,M_l2PN3t18,5.4365138428919045e-09,0.0,1423,5171,False
mechanosensory,M_l2PNl21,0.0,0.0,1500,5154,False
mechanosensory,M_l2PNl22,1.0873027685783807e-08,0.0,1332,5153,False
mechanosensory,M_l2PNl23,0.0,0.0,1459,5152,False
mechanosensory,M_l2PNm15,0.0,0.0,1460,5150,False
mechanosensory,M_l2PNm16,0.0,0.0,1466,5149,False
mechanosensory,M_lvPNm26,0.0,0.0,1471,5142,False
mechanosensory,M_lvPNm35,0.0,0.0,1474,5200,False
mechanosensory,M_lvPNm47,0.0,0.0,1475,5195,False
mechanosensory,M_lvPNm48,0.0,0.0,1476,5194,False
mechanosensory,M_spPN4t9,0.0,0.0,1477,5192,False
mechanosensory,M_spPN5t10,0.0,5.154788903275618e-09,1479,1963,False
mechanosensory,M_vPNml50,0.0,0.0,1478,5191,False
mechanosensory,M_vPNml51,0.0,0.0,1472,5190,False
mechanosensory,M_vPNml52,0.0,0.0,1488,5189,False
mechanosensory,M_vPNml60,0.0,0.0,1486,5187,False
mechanosensory,M_vPNml63,0.0,0.0,1485,5202,False
mechanosensory,M_vPNml65,0.0,0.0,1507,5185,False
mechanosensory,M_vPNml67,0.0,0.0,1515,5184,False
mechanosensory,M_vPNml72,0.0,0.0,1513,5183,False
mechanosensory,MeTu4a,0.0,0.0,1503,5347,False
mechanosensory,Mi10,0.0,0.0,1502,5288,False
mechanosensory,Mi13,0.0,0.0,1501,5287,False
mechanosensory,Mi4,0.0,0.0,1701,5281,False
mechanosensory,OA-AL2i1,0.0,1.5353906947613805e-07,1697,530,False
mechanosensory,OA-AL2i2,0.0,4.4920303299973246e-08,1696,1085,False
mechanosensory,OA-AL2i4,0.0,2.577394451637809e-09,1529,2210,False
mechanosensory,OA-ASM1,0.0,0.0,1497,5277,False
mechanosensory,OA-VPM3,0.0,0.0,1496,5274,False
mechanosensory,OA-VPM4,5.4365138428919045e-09,1.4727968295073195e-09,1411,2330,False
mechanosensory,OA-VUMa1,2.6638917830170334e-06,4.4920303299973246e-08,312,1087,False
mechanosensory,OA-VUMa2,0.0,0.0,1494,5273,False
mechanosensory,OA-VUMa4,0.0,0.0,1493,5271,False
mechanosensory,OA-VUMa5,0.0,0.0,1499,5270,False
mechanosensory,OA-VUMa6,0.0,2.209195244260979e-09,1489,2248,False
mechanosensory,OA-VUMa8,5.4365138428919045e-09,1.1045976221304895e-09,1401,2492,False
mechanosensory,OCG01a,0.0,0.0,1715,5268,False
mechanosensory,OCG01b,0.0,1.1045976221304895e-09,1714,2498,False
mechanosensory,OCG01c,0.0,0.0,1713,5267,False
mechanosensory,OCG01d,0.0,0.0,1712,5266,False
mechanosensory,OCG01e,0.0,0.0,1711,5265,False
mechanosensory,OCG01f,0.0,3.681992073768299e-10,1710,2811,False
mechanosensory,OCG02b,0.0,0.0,1708,5264,False
mechanosensory,ORN_D,0.0,0.0,1707,5319,False
mechanosensory,ORN_DL3,0.0,0.0,1717,5315,False
mechanosensory,ORN_VA1d,0.0,0.0,1704,5314,False
mechanosensory,ORN_VA1v,0.0,0.0,1703,5313,False
mechanosensory,ORN_VL1,0.0,0.0,1685,5311,False
mechanosensory,ORN_VL2a,0.0,0.0,1695,5310,False
mechanosensory,ORN_VM6v,0.0,0.0,1683,5309,False
mechanosensory,PAL01,0.0,0.0,1682,4963,False
mechanosensory,PAM08,0.0,0.0,1681,5018,False
mechanosensory,PLP001,2.1746055371567615e-08,8.026742720814891e-08,1274,790,False
mechanosensory,PLP003,0.0,0.0,1679,5012,False
mechanosensory,PLP005,0.0,0.0,1678,5011,False
mechanosensory,PLP007,3.2619083057351435e-08,3.681992073768299e-10,1217,2721,False
mechanosensory,PLP009,1.0873027685783807e-08,0.0,1353,5008,False
mechanosensory,PLP010,6.197625780896771e-07,0.0,698,5007,False
mechanosensory,PLP012,1.6853192912964903e-06,7.363984147536598e-09,429,1819,False
mechanosensory,PLP015,8.372231318053533e-07,9.573179391797576e-09,603,1721,False
mechanosensory,PLP016,1.359128460722976e-07,0.0,989,5005,False
mechanosensory,PLP017,0.0,1.1045976221304895e-09,1598,2435,False
mechanosensory,PLP018,6.121514587096284e-06,6.259386525406108e-08,155,901,False
mechanosensory,PLP019,1.0873027685783807e-08,8.836780977043916e-09,1341,1750,False
mechanosensory,PLP020,9.62262950191867e-07,1.0456857489501968e-07,562,687,False
mechanosensory,PLP023,0.0,0.0,1728,5002,False
mechanosensory,PLP028,0.0,0.0,1690,5000,False
mechanosensory,PLP029,2.0821848018275994e-06,3.350612787129152e-07,363,313,False
mechanosensory,PLP034,1.3091125333683706e-05,4.359478615341666e-07,57,242,False
mechanosensory,PLP035,2.495359853887384e-06,2.2828350857363454e-08,328,1373,False
mechanosensory,PLP039,5.4365138428919045e-09,0.0,1428,4997,False
mechanosensory,PLP041,0.0,0.0,1688,4996,False
mechanosensory,PLP044,0.0,0.0,1721,4990,False
mechanosensory,PLP054,0.0,0.0,1750,4926,False
mechanosensory,PLP060,4.479687406542929e-06,7.474443909749647e-08,223,825,False
mechanosensory,PLP064_b,0.0,0.0,1758,4920,False
mechanosensory,PLP073,0.0,0.0,1756,4915,False
mechanosensory,PLP075,5.4365138428919043e-08,6.77486541573367e-08,1147,871,False
mechanosensory,PLP078,1.7994860819972205e-06,1.7563102191874785e-07,410,492,False
mechanosensory,PLP081,0.0,0.0,1754,4911,False
mechanosensory,PLP092,6.3281021131261765e-06,2.179739307670833e-07,146,431,False
mechanosensory,PLP093,9.07897811762948e-07,9.941378599174409e-09,573,1703,False
mechanosensory,PLP096,3.321709958006953e-06,2.4337967607608456e-07,262,407,False
mechanosensory,PLP097,2.7182569214459522e-08,0.0,1242,4904,False
mechanosensory,PLP099,0.0,0.0,1734,4903,False
mechanosensory,PLP100,0.0,0.0,1733,4902,False
mechanosensory,PLP101,0.0,0.0,1732,4901,False
mechanosensory,PLP106,0.0,0.0,1729,4898,False
mechanosensory,PLP108,0.0,0.0,1739,4942,False
mechanosensory,PLP115_b,0.0,0.0,1726,4954,False
mechanosensory,PLP116,0.0,0.0,1725,4953,False
mechanosensory,PLP123,0.0,0.0,1724,4950,False
mechanosensory,PLP124,0.0,0.0,1723,4949,False
mechanosensory,PLP128,0.0,0.0,1722,4948,False
mechanosensory,PLP139,0.0,0.0,1617,4945,False
mechanosensory,PLP142,4.512306489600281e-07,2.2091952442609792e-08,771,1394,False
mechanosensory,PLP144,5.4365138428919045e-09,0.0,1453,4958,False
mechanosensory,PLP148,3.2619083057351435e-08,0.0,1214,4941,False
mechanosensory,PLP158,0.0,0.0,1612,4936,False
mechanosensory,PLP159,0.0,0.0,1611,4935,False
mechanosensory,PLP160,0.0,0.0,1610,4934,False
mechanosensory,PLP163,9.840090055634346e-07,5.522988110652448e-09,552,1927,False
mechanosensory,PLP170,0.0,0.0,1684,4929,False
mechanosensory,PLP171,0.0,0.0,1738,4928,False
mechanosensory,PLP172,0.0,0.0,1737,5034,False
mechanosensory,PLP173,0.0,0.0,1736,5109,False
mechanosensory,PLP178,4.621036766458119e-07,0.0,766,5107,False
mechanosensory,PLP190,0.0,0.0,1628,5100,False
mechanosensory,PLP196,3.2619083057351435e-08,3.681992073768299e-10,1207,2764,False
mechanosensory,PLP208,6.203062294739663e-06,4.749769775161105e-08,150,1058,False
mechanosensory,PLP209,1.3754380022516518e-06,4.153287059210641e-07,480,255,False
mechanosensory,PLP211,0.0,0.0,1626,5097,False
mechanosensory,PLP213,6.893499552786935e-06,1.7305362746711005e-08,133,1495,False
mechanosensory,PLP214,1.4950413067952735e-06,4.0501912811451296e-08,464,1142,False
mechanosensory,PLP216,0.0,0.0,1625,5096,False
mechanosensory,PLP217,0.0,0.0,1624,5110,False
mechanosensory,PLP218,0.0,3.681992073768299e-10,1623,2751,False
mechanosensory,PLP221,0.0,0.0,1622,5094,False
mechanosensory,PLP228,3.2890908749496024e-06,6.811685336471352e-08,267,867,False
mechanosensory,PLP229,1.0873027685783807e-08,2.945593659014639e-09,1342,2133,False
mechanosensory,PLP230,2.663891783017033e-07,3.6083522322929326e-08,887,1191,False
mechanosensory,PLP232,0.0,0.0,1618,5091,False
mechanosensory,PLP239,0.0,0.0,1595,5090,False
mechanosensory,PLP241,0.0,0.0,1594,5089,False
mechanosensory,PLP243,5.4365138428919045e-09,2.945593659014639e-09,1392,2158,False
mechanosensory,PLP245,1.0546836855210297e-06,3.461072549342201e-08,539,1201,False
mechanosensory,PLP246,0.0,0.0,1592,5088,False
mechanosensory,PLP247,0.0,0.0,1591,5087,False
mechanosensory,PLP248,9.785724917205429e-08,6.885325177946719e-08,1046,862,False
mechanosensory,PLP249,2.7019473799172765e-06,1.6311224886793564e-07,309,512,False
mechanosensory,PLP250,0.0,0.0,1590,5086,False
mechanosensory,PLP254,0.0,0.0,1589,5085,False
mechanosensory,PPL101,0.0,0.0,1620,5139,False
mechanosensory,PPL104,0.0,0.0,1630,5136,False
mechanosensory,PPL201,0.0,0.0,1629,5132,False
mechanosensory,PPL202,0.0,0.0,1665,5131,False
mechanosensory,PPM1201,0.0,0.0,1664,5129,False
mechanosensory,PPM1202,0.0,0.0,1674,5128,False
mechanosensory,PPM1204,1.0873027685783807e-08,0.0,1316,5127,False
mechanosensory,PPM1205,2.7182569214459522e-08,0.0,1235,5126,False
mechanosensory,PS001,3.479368859450819e-07,1.840996036884149e-08,827,1473,False
mechanosensory,PS002,8.698422148627047e-08,7.363984147536598e-10,1060,2575,False
mechanosensory,PS003,0.0,0.0,1658,5066,False
mechanosensory,PS007,0.0,0.0,1656,5058,False
mechanosensory,PS010,2.636709213802574e-06,1.3844290197368804e-07,316,562,False
mechanosensory,PS011,1.3210728638227327e-06,3.8660916774567145e-08,490,1164,False
mechanosensory,PS013,1.076429740892597e-06,1.708444322228491e-07,533,500,False
mechanosensory,PS019,4.294845935884605e-07,9.941378599174409e-09,786,1705,False
mechanosensory,PS020,0.0,0.0,1634,5052,False
mechanosensory,PS021,0.0,0.0,1633,5051,False
mechanosensory,PS022,0.0,0.0,1632,5050,False
mechanosensory,PS026,0.0,0.0,1672,5718,False
mechanosensory,PS027,2.2344071894285727e-06,8.61586145261782e-08,353,766,False
mechanosensory,PS029,1.6309541528675714e-07,1.1045976221304895e-09,962,2418,False
mechanosensory,PS034,0.0,0.0,1670,5713,False
mechanosensory,PS037,0.0,0.0,1669,5712,False
mechanosensory,PS041,1.7396844297254094e-07,2.319655006474028e-08,957,1360,False
mechanosensory,PS046,2.609526644588115e-07,2.761494055326224e-08,890,1289,False
mechanosensory,PS049,6.143260642467852e-06,9.035608549027404e-07,154,92,False
mechanosensory,PS050,3.8055596900243336e-08,5.154788903275619e-08,1189,1011,False
mechanosensory,PS051,4.762386126373308e-06,6.506079994348584e-07,207,172,False
mechanosensory,PS052,9.242073532916238e-07,6.259386525406108e-09,569,1886,False
mechanosensory,PS053,0.0,1.2886972258189044e-08,2571,1604,False
mechanosensory,PS054,0.0,0.0,2015,5709,False
mechanosensory,PS055,0.0,0.0,1651,5708,False
mechanosensory,PS057,1.5004778206381655e-06,4.3815705677842763e-08,458,1104,False
mechanosensory,PS058,3.696829413166495e-07,5.1916088240133015e-08,816,1006,False
mechanosensory,PS059,6.469451473041367e-07,1.1045976221304896e-07,691,656,False
mechanosensory,PS061,5.1429420953757415e-06,2.153965363154455e-07,200,436,False
mechanosensory,PS062,1.02750111630657e-06,0.0,543,5707,False
mechanosensory,PS063,4.349211074313524e-08,2.945593659014639e-09,1178,2149,False
mechanosensory,PS065,7.203380841831773e-06,4.830773600784007e-07,130,219,False
mechanosensory,PS074,0.0,1.840996036884149e-09,1648,2282,False
mechanosensory,PS080,2.218097647899897e-06,1.0972336379829534e-07,359,662,False
mechanosensory,PS082,0.0,1.840996036884149e-08,2583,1475,False
mechanosensory,PS084,0.0,5.817547476553912e-08,2592,938,False
mechanosensory,PS088,1.081866254735489e-06,2.83513389680159e-08,532,1275,False
mechanosensory,PS089,2.4844868262016e-06,5.1916088240133015e-08,330,1009,False
mechanosensory,PS091,2.0115101218700049e-07,3.681992073768299e-10,934,2655,False
mechanosensory,PS092,0.0,0.0,2578,5699,False
mechanosensory,PS093,0.0,0.0,2577,5698,False
mechanosensory,PS095,0.0,0.0,2575,5697,False
mechanosensory,PS096,0.0,0.0,2574,5696,False
mechanosensory,PS098,1.9462719557553017e-06,3.681992073768299e-10,387,2648,False
mechanosensory,PS100,5.563184615431286e-05,1.2235259661132055e-06,4,62,True
mechanosensory,PS106,1.9571449834410857e-07,1.840996036884149e-09,941,2304,False
mechanosensory,PS107,0.0,0.0,2556,5693,False
mechanosensory,PS108,1.5113508483239497e-06,1.4727968295073195e-09,455,2376,False
mechanosensory,PS112,3.1423050011915207e-06,2.908773738276956e-08,276,1268,False
mechanosensory,PS115,9.785724917205429e-07,8.358122007454038e-08,554,777,False
mechanosensory,PS116,7.812270392235666e-06,3.9360495268583124e-07,115,270,False
mechanosensory,PS118,5.4365138428919045e-09,0.0,1450,5751,False
mechanosensory,PS124,1.8147083207573177e-05,1.6355408791678783e-06,34,29,True
mechanosensory,PS126,5.827942839580122e-06,1.973547751539808e-07,177,451,False
mechanosensory,PS137,5.382148704462985e-07,6.480306049832206e-08,729,887,False
mechanosensory,PS138,9.242073532916237e-08,4.3079307263089095e-08,1051,1115,False
mechanosensory,PS140,0.0,0.0,2620,5748,False
mechanosensory,PS141,8.100405625908937e-07,1.1230075824993313e-07,619,646,False
mechanosensory,PS146,0.0,1.6053485441629782e-07,2564,523,False
mechanosensory,PS153,0.0,0.0,2563,5743,False
mechanosensory,PS156,3.887107397667712e-06,9.204980184420748e-08,242,744,False
mechanosensory,PS157,0.0,0.0,2562,5742,False
mechanosensory,PS158,1.875597275797707e-06,0.0,395,5741,False
mechanosensory,PS161,0.0,3.681992073768299e-10,2561,2720,False
mechanosensory,PS164,2.1746055371567615e-08,0.0,1253,5739,False
mechanosensory,PS170,2.049565718770248e-06,1.4727968295073196e-08,370,1552,False
mechanosensory,PS171,0.0,3.681992073768299e-10,2570,2651,False
mechanosensory,PS172,5.028775304675012e-06,1.461750853286015e-07,204,547,False
mechanosensory,PS173,0.0,0.0,2558,5738,False
mechanosensory,PS174,7.110960106502611e-06,1.4249309325483315e-06,131,51,False
mechanosensory,PS180,5.273418427605147e-07,4.7129498544234224e-08,732,1064,False
mechanosensory,PS181,8.861517563913805e-07,1.1782374636058556e-08,580,1653,False
mechanosensory,PS182,0.0,0.0,2632,5752,False
mechanosensory,PS183,0.0,3.681992073768299e-10,2631,2654,False
mechanosensory,PS192,0.0,0.0,2626,5732,False
mechanosensory,PS194,0.0,0.0,2624,5729,False
mechanosensory,PS197,0.0,0.0,2623,5728,False
mechanosensory,PS200,3.96865510531109e-07,7.732183354913427e-09,799,1809,False
mechanosensory,PS202,0.0,0.0,2621,5726,False
mechanosensory,PS209,0.0,0.0,2597,5724,False
mechanosensory,PS210,0.0,0.0,2596,5723,False
mechanosensory,PS213,3.077066835076818e-06,3.888183629899323e-07,278,273,False
mechanosensory,PS214,5.4365138428919043e-08,0.0,1135,5722,False
mechanosensory,PS217,0.0,2.319655006474028e-08,2595,1365,False
mechanosensory,PS220,0.0,0.0,2594,5659,False
mechanosensory,PS221,1.0873027685783807e-08,0.0,1344,5658,False
mechanosensory,PS224,0.0,0.0,2593,5657,False
mechanosensory,PS231,0.0,3.681992073768299e-10,2625,2793,False
mechanosensory,PS232,1.1144853377928404e-06,5.707087714340863e-08,525,947,False
mechanosensory,PS233,1.6309541528675714e-08,7.363984147536598e-10,1303,2604,False
mechanosensory,PS234,1.0508781258310053e-05,3.8808196457517867e-07,78,274,False
mechanosensory,PS242,0.0,5.522988110652448e-08,2488,968,False
mechanosensory,PS248,0.0,0.0,2607,5651,False
mechanosensory,PS249,0.0,2.945593659014639e-09,2606,2144,False
mechanosensory,PS252,0.0,0.0,2604,5650,False
mechanosensory,PS253,0.0,0.0,2614,5649,False
mechanosensory,PS262,8.644057010198128e-07,6.40666620835684e-08,594,890,False
mechanosensory,PS263,0.0,0.0,2602,5646,False
mechanosensory,PS265,8.644057010198127e-06,2.434901358382976e-06,101,11,False
mechanosensory,PS267,0.0,0.0,2601,5660,False
mechanosensory,PS274,3.3869481241216566e-06,1.2518773050812217e-07,260,610,False
mechanosensory,PS276,6.686912026757042e-07,8.431761848929405e-08,683,772,False
mechanosensory,PS279,3.006392155119223e-06,1.9882757198348815e-07,289,450,False
mechanosensory,PS280,0.0,5.8911873180292784e-08,2600,933,False
mechanosensory,PS300,2.2452802171143567e-06,1.1782374636058556e-08,352,1643,False
mechanosensory,PS303,7.611119380048667e-08,1.8041761161464663e-08,1093,1480,False
mechanosensory,PVLP001,0.0,0.0,2496,5666,False
mechanosensory,PVLP002,1.8973433311692744e-06,1.3623370672942703e-08,394,1586,False
mechanosensory,PVLP003,0.0,0.0,2495,5665,False
mechanosensory,PVLP004,0.0,1.9146358783595152e-08,2494,1452,False
mechanosensory,PVLP007,0.0,0.0,2492,5663,False
mechanosensory,PVLP010,5.599609258178661e-06,7.290344306061231e-07,185,145,False
mechanosensory,PVLP011,6.512943583784502e-06,9.573179391797576e-09,143,1727,False
mechanosensory,PVLP012,1.6309541528675714e-08,0.0,1300,5839,False
mechanosensory,PVLP013,5.333220079876958e-06,1.380747027663112e-07,193,564,False
mechanosensory,PVLP014,1.1416679070073e-07,0.0,1013,5838,False
mechanosensory,PVLP015,6.317229085440393e-06,6.785911391954974e-07,147,162,False
mechanosensory,PVLP017,2.2289706755856807e-06,2.5037546101624432e-08,357,1327,False
mechanosensory,PVLP019,1.3754380022516518e-06,5.928007238766962e-08,478,926,False
mechanosensory,PVLP020,7.121833134188394e-07,3.6083522322929326e-08,663,1194,False
mechanosensory,PVLP021,5.980165227181094e-08,2.577394451637809e-09,1124,2205,False
mechanosensory,PVLP022,8.644057010198128e-07,2.3564749272117112e-08,592,1352,False
mechanosensory,PVLP024,5.4365138428919045e-09,0.0,1380,5837,False
mechanosensory,PVLP026,0.0,0.0,2462,5836,False
mechanosensory,PVLP027,0.0,0.0,2461,5835,False
mechanosensory,PVLP028,0.0,3.681992073768299e-10,2493,2658,False
mechanosensory,PVLP030,1.250398183865138e-07,1.8041761161464663e-08,1004,1479,False
mechanosensory,PVLP033,0.0,0.0,2502,5833,False
mechanosensory,PVLP060,0.0,0.0,2501,5844,False
mechanosensory,PVLP062,7.339293687904071e-07,1.8778159576218325e-08,654,1463,False
mechanosensory,PVLP069,7.230563411046233e-07,7.363984147536598e-09,659,1834,False
mechanosensory,PVLP074,2.7182569214459522e-08,0.0,1230,5820,False
mechanosensory,PVLP076,1.6880375482179363e-05,1.006288433760876e-06,40,82,True
mechanosensory,PVLP084,0.0,0.0,2535,5859,False
mechanosensory,PVLP088,0.0,0.0,2476,5872,False
mechanosensory,PVLP089,7.611119380048667e-08,0.0,1083,5871,False
mechanosensory,PVLP090,0.0,0.0,2474,5870,False
mechanosensory,PVLP092,0.0,0.0,2473,5869,False
mechanosensory,PVLP093,8.317866179624614e-07,1.6568964331957343e-08,606,1513,False
mechanosensory,PVLP094,0.0,9.941378599174409e-09,2472,1706,False
mechanosensory,PVLP097,0.0,0.0,2482,5867,False
mechanosensory,PVLP099,0.0,0.0,2470,5865,False
mechanosensory,PVLP100,0.0,1.23346734471238e-07,2469,613,False
mechanosensory,PVLP103,0.0,0.0,2467,5863,False
mechanosensory,PVLP104,0.0,0.0,2466,5862,False
mechanosensory,PVLP105,0.0,0.0,2465,5861,False
mechanosensory,PVLP106,1.3047633222940574e-07,4.050191281145129e-09,997,2038,False
mechanosensory,PVLP107,2.7182569214459522e-08,0.0,1240,5860,False
mechanosensory,PVLP108,0.0,0.0,2546,5875,False
mechanosensory,PVLP109,0.0,0.0,2545,5858,False
mechanosensory,PVLP111,0.0,0.0,2544,5856,False
mechanosensory,PVLP113,0.0,0.0,2543,5854,False
mechanosensory,PVLP114,5.762704673465418e-07,2.1355554027856134e-08,715,1414,False
mechanosensory,PVLP115,1.621168427950366e-05,8.391259936117953e-07,44,106,False
mechanosensory,PVLP118,0.0,0.0,2542,5853,False
mechanosensory,PVLP120,2.9520270166903043e-06,2.1355554027856134e-08,292,1409,False
mechanosensory,PVLP121,3.044447752019467e-07,0.0,862,5852,False
mechanosensory,PVLP124,0.0,0.0,2536,5850,False
mechanosensory,PVLP130,2.527978936944736e-06,3.155467207219432e-07,324,328,False
mechanosensory,PVLP133,0.0,0.0,2511,5781,False
mechanosensory,PVLP135,8.154770764337857e-08,0.0,1079,5779,False
mechanosensory,PVLP137,2.332264438600627e-06,7.419214028643122e-07,342,137,False
mechanosensory,PVLP138,5.001592735460552e-07,1.366019059368039e-07,744,572,False
mechanosensory,PVLP139,4.892862458602714e-08,0.0,1163,5778,False
mechanosensory,PVLP140,3.261908305735143e-07,4.0501912811451296e-08,841,1141,False
mechanosensory,PVLP141,5.273418427605148e-06,6.082650905865229e-07,197,184,False
mechanosensory,PVLP143,2.0223831495557884e-06,5.3757084277017165e-08,374,992,False
mechanosensory,PVLP148,0.0,3.681992073768299e-09,2507,2073,False
mechanosensory,PVLP149,3.696829413166495e-07,3.6819920737682995e-08,815,1183,False
mechanosensory,PVLP150,4.468814378857145e-06,2.253379149146199e-07,224,423,False
mechanosensory,PVLP151,4.055639326797361e-06,1.1782374636058556e-08,238,1650,False
mechanosensory,PhG10,0.0,0.0,2505,5757,False
mechanosensory,PhG14,6.523816611470287e-08,0.0,1115,5754,False
mechanosensory,PhG15,0.0,0.0,2547,5753,False
mechanosensory,PhG1a,4.892862458602714e-08,0.0,1150,5797,False
mechanosensory,PhG1b,8.154770764337857e-08,3.681992073768299e-10,1076,2744,False
mechanosensory,PhG1c,2.881352336732709e-07,5.891187318029278e-09,871,1912,False
mechanosensory,PhG2,0.0,0.0,2524,5812,False
mechanosensory,PhG5,4.349211074313524e-08,0.0,1180,5810,False
mechanosensory,PhG9,0.0,0.0,2522,5807,False
mechanosensory,Pm10,0.0,0.0,2526,5805,False
mechanosensory,Pm12,0.0,7.51126383048733e-08,2514,822,False
mechanosensory,Pm13,1.1416679070073e-07,0.0,1018,5803,False
mechanosensory,SAD003,5.980165227181094e-08,3.681992073768299e-10,1122,2729,False
mechanosensory,SAD005,0.0,0.0,2757,5794,False
mechanosensory,SAD007,0.0,0.0,2756,5792,False
mechanosensory,SAD008,0.0,0.0,2755,5791,False
mechanosensory,SAD009,0.0,0.0,2754,5790,False
mechanosensory,SAD010,7.013102857330557e-07,6.627585732782938e-09,667,1856,False
mechanosensory,SAD011,0.0,0.0,2753,5789,False
mechanosensory,SAD013,8.584255357926317e-06,5.313114562447655e-07,103,203,False
mechanosensory,SAD014,3.8055596900243336e-08,5.154788903275618e-09,1200,1986,False
mechanosensory,SAD021_a,0.0,0.0,2749,5785,False
mechanosensory,SAD021_c,2.1746055371567615e-08,0.0,1260,5783,False
mechanosensory,SAD023,5.4365138428919045e-09,0.0,1410,5645,False
mechanosensory,SAD030,0.0,6.995784940159768e-09,2747,1844,False
mechanosensory,SAD034,7.388222312490098e-06,2.584758435785346e-07,124,390,False
mechanosensory,SAD036,3.99583767452555e-06,1.2886972258189044e-07,240,599,False
mechanosensory,SAD040,0.0,2.209195244260979e-09,2746,2239,False
mechanosensory,SAD043,6.230244863954122e-06,7.1430646231105e-07,149,152,False
mechanosensory,SAD044,6.523816611470287e-08,8.394941928191721e-08,1106,775,False
mechanosensory,SAD045,0.0,0.0,2733,5475,False
mechanosensory,SAD047,0.0,2.945593659014639e-09,2732,2155,False
mechanosensory,SAD049,0.0,1.1782374636058556e-08,2731,1651,False
mechanosensory,SAD052,1.5765890144386524e-06,3.681992073768299e-09,445,2095,False
mechanosensory,SAD053,4.403576212742443e-07,2.1355554027856134e-08,782,1413,False
mechanosensory,SAD064,0.0,3.681992073768299e-09,2729,2105,False
mechanosensory,SAD070,0.0,7.363984147536598e-10,2728,2627,False
mechanosensory,SAD072,4.892862458602714e-08,5.8543673972915956e-08,1164,937,False
mechanosensory,SAD074,0.0,0.0,2726,5470,False
mechanosensory,SAD075,0.0,0.0,2725,5469,False
mechanosensory,SAD076,1.0111915747778944e-05,0.0,81,5468,False
mechanosensory,SAD077,5.360402649091418e-06,5.154788903275618e-09,190,1968,False
mechanosensory,SAD080,3.751194551595415e-07,7.363984147536598e-10,813,2623,False
mechanosensory,SAD082,3.044447752019467e-07,2.5773944516378094e-08,864,1314,False
mechanosensory,SAD084,1.4080570853090031e-06,5.154788903275618e-09,475,1971,False
mechanosensory,SAD085,7.2468729525749085e-06,2.945593659014639e-09,129,2147,False
mechanosensory,SAD093,1.5662596381371577e-05,8.048834673257501e-07,45,115,False
mechanosensory,SAD094,2.772622059874872e-07,0.0,883,5467,False
mechanosensory,SIP018,0.0,0.0,2738,5500,False
mechanosensory,SIP025,2.0115101218700049e-07,2.945593659014639e-09,935,2154,False
mechanosensory,SIP086,0.0,0.0,2807,5462,False
mechanosensory,SIP087,0.0,0.0,2806,5415,False
mechanosensory,SIP090,0.0,0.0,2805,5413,False
mechanosensory,SLP003,0.0,0.0,2804,5444,False
mechanosensory,SLP012,0.0,0.0,2803,5441,False
mechanosensory,SLP047,3.153178028877305e-07,0.0,850,5432,False
mechanosensory,SLP066,0.0,0.0,2813,5424,False
mechanosensory,SLP072,0.0,0.0,2800,5419,False
mechanosensory,SLP131,0.0,6.627585732782938e-09,2799,1852,False
mechanosensory,SLP132,0.0,0.0,2798,5587,False
mechanosensory,SLP214,0.0,0.0,2797,5573,False
mechanosensory,SLP216,0.0,1.840996036884149e-09,2796,2283,False
mechanosensory,SLP230,0.0,0.0,2795,5628,False
mechanosensory,SLP234,0.0,0.0,2794,5627,False
mechanosensory,SLP235,5.4365138428919045e-09,1.1414175428681729e-08,1425,1661,False
mechanosensory,SLP236,0.0,0.0,2793,5626,False
